,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TEP),O (TEP-i),O (TEP-i),O (TEP-i),O (TEP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
365,18.275,1.0006617966958695,0.9913998170456316,1.02246034108752,0.9863455374331708,0.98617787713444,0.9766212401067852,0.9965728156557484,0.9940579111747864,1.0172092190402957,0.989470467462591,0.9858206317286832,0.978155976687474,0.9971351225037992,1.0754849295917015,1.0366639495128571,0.9734001301251098,1.002156411664995,0.9360169641232592,0.9288278937382872,0.9618976175091554,1.0194101805889255,0.9547672334130416
366,18.325,1.0007638102617942,1.0033180323816215,0.9942484137921592,0.9911419146063322,0.9819708504570472,0.9594600566360756,0.981303863973463,0.9773019450719568,0.9691954939637786,1.0018650049962663,0.9713734613659448,0.9913381625524648,1.002953988697349,0.9523657458561328,1.041024418893791,1.0267246329199755,1.0024149967644882,0.9738154248168568,0.9309160668954096,0.96809551042733,0.9752454034142384,1.017940478678917
367,18.375,1.0005526121789468,0.9887092591209928,1.0108192343215303,0.9821067984479366,0.9857552870608808,1.0030026877766156,0.9958715509422246,0.9771315867030124,1.0429919089479291,1.0249408201810906,1.0411868000712454,1.0133881233703144,0.9765639022859632,0.9898560676506356,1.0225668285069065,0.9983893096131408,1.0140335865444008,0.9486120648318588,0.9016792340380788,0.975633997713126,0.9543008928068628,1.0033089848262184
368,18.425,1.0004501165440318,1.0017654689104771,1.0056778247920215,0.9843710498068194,0.9842061082770268,0.9899790618197942,0.9840411667472334,0.994267541594422,0.9752206012462832,0.975220601246283,0.9867106819678888,1.00933177838855,0.999637022779695,0.91518057717259,1.0156099759040491,0.9689315229725262,0.9321545600567804,0.981662010135669,0.9632735286777954,0.959030032956748,0.9646880272514778,0.996918387608959
369,18.475,1.0004619805142518,1.0135255209652192,0.9993695743892176,0.982659237239028,0.9925022346070318,1.0103836798255723,0.982331137326762,1.0130084791237064,1.0270890130509094,0.9956620891467096,1.0356599922975096,0.9799486271946092,1.0153039165868347,0.9665077733760776,0.9735420366466456,1.0002722370748054,1.008713352999487,1.0002722370748054,0.8849103194374857,1.011527058307714,0.9594735101055092,0.977317569789828
370,18.525,1.0006147031931791,0.9955836254134856,1.0160024316719656,0.9948206140615782,0.9776882269078192,0.981441035522453,0.972140596781841,0.9891098183436592,1.0101857923426272,0.9956226357019632,1.0144481796520892,1.0037922113784328,1.0066338029180748,0.9598982329744216,0.927715056067116,1.0018762898100384,0.987883604198166,0.9584989644132345,1.020066781105471,1.013070438299536,0.97109238146392,0.9810014873972248
371,18.575,1.0000117447858907,1.0051641470247956,1.001845678398104,1.0022929094702662,0.9953145100034234,0.9826560179472904,0.9776250787967756,1.0076484253401687,1.0107606167303016,0.9906231280362692,1.0026349633976217,0.994156020789608,0.98532378890626,0.9964898711539352,0.9477787741003209,1.0062320905646582,0.9255108440186688,0.9867476517432116,1.0090155818248645,0.9839641604830052,0.9797889235926962,0.9616678274293096
372,18.625,1.0007144673860706,1.0220210912140602,1.009478525180558,0.9940131703726518,0.984328079397926,0.9833595703004538,0.9810997157396842,1.0082179704689156,0.9944477577881832,1.0243163300185707,1.0215051702792406,1.0014756571365109,0.9930421779185185,1.0160638724504605,0.9648453938664452,1.0077581732206204,0.9731510930962852,0.9330068801520576,0.9551554114316316,0.9648453938664454,0.9482339954067652,0.9718939379407492
373,18.675,1.0001085369456593,0.9962666585428366,1.003948936210372,0.98580761487231,0.96268769686879,0.9890187145950212,1.0023447784442725,0.9967253539295275,1.01359597785731,0.9982172802622332,1.0481980474462314,1.0041590497876036,0.9975182485533663,0.9996153436799676,0.9569320438809612,0.9707008502677372,0.940409476216829,0.9762083728224475,0.9596858051583164,0.966570208351704,0.9927309404865804,1.0010062741210823
374,18.725,0.9998089333071066,1.0017294492219675,1.0007497946556403,1.008337559670076,0.983264864568998,1.0199955643986025,0.9792723971962156,0.9933258823484116,1.0217485646881284,1.012361966781841,0.9713390574136213,0.9643860219274818,0.974120271608076,0.9518284184434244,1.01345759661602,1.001131760981501,0.9846973134688088,0.9367635082234564,0.9696324032488416,0.9559370303215974,0.9737410151270136,0.9735313920720058
375,18.775,1.0002856725567084,1.016864430336489,1.0090688811356732,1.0045625670496532,1.0058333609358645,0.998208597618599,0.9894718896508996,1.0210828875703943,1.031183255131373,0.9848457111382132,0.9979862086885116,1.0014442343596432,0.987612131675118,1.028500665519828,1.0366741807425022,0.9767350691095588,0.9440410082188616,0.9372297455333002,0.9849085843322324,1.0067046249260303,1.008066877463143,0.9816558588864768
376,18.825,1.0001480396963167,1.0059773829604766,1.0136023399998737,0.9933870933529914,0.9764803939751052,0.973320263250266,0.9886468972657332,0.9948091521791682,0.9885642476929296,1.024336927498102,0.9572631528634044,1.021241214822654,0.998539321869372,1.0027190551449747,0.9620682826390974,0.9837486946422324,0.9891687976430156,0.9512280766375302,0.8848318148779307,0.9552931538881184,1.0203343898975217,0.982379842098668
377,18.875,1.0001524629878806,1.0107461562205704,1.0016831859167803,1.0143785669182257,1.0101349627492149,1.0126496911456655,0.9755574472980204,0.9919031818749482,1.013100649651375,1.0161799829329898,1.001809760952119,1.0096791682273585,1.029181612344254,0.9974136757285345,0.92328157820817,0.9637172677647328,0.9300208598009306,0.9839351125430136,1.029762227373784,0.9488908482606596,0.979891543587358,1.0488935349156812
378,18.925,0.9998316154760324,0.991282295388862,1.0060517877930697,1.0173117381079282,0.9646247770287254,0.976194020707838,1.0226273365550882,1.021845630901094,0.9781446769705746,0.9679343985053284,0.994481122514968,1.0251119579107064,0.9989055765165744,0.9572909567112542,0.9639946748955062,0.985446573085114,0.9291353403373936,0.9653354185323564,0.9023204676003832,0.9492464948901502,0.9385205457953466,1.0081434475089408
379,18.975,0.9996154012160616,1.0034916201271091,1.0167841634536754,1.0132016244716682,0.9892518086361132,0.9852083332353057,1.02144409355793,1.002781899400355,1.007528795965564,1.0136227201347106,1.0065131419373727,1.0068516932801037,0.9892470234581244,0.9602547175624868,0.9975979565788056,1.0002653307942575,0.9895958339324524,1.0082674534406113,1.0336075084873992,0.9709242144242932,0.9709242144242924,0.9740951235681712
380,19.025,1.0000572186889742,1.0087895194290553,1.0122059279614584,1.002159022068595,1.003706041244372,0.9893187629096426,0.9805007536077108,1.014380473557236,0.9823702667809014,0.9860747826995128,1.0032502655948945,1.0103225232576976,0.9746244607692588,0.9220468684478074,0.9485805912808376,0.965827511122308,0.996341292380293,0.8875530287648681,1.018894956788369,0.9777676863971716,0.9777676863971722,0.9671948101050308
381,19.075,0.9999291115496352,0.9998576470451428,0.9996688402886036,0.9790606606478996,0.986755258735355,0.9653642760522276,0.9919875854348252,1.016918083238182,0.9882823405096358,0.9912974391755976,0.9805770883632892,0.9886173514725202,1.0063729325054056,1.003002519181838,0.9449339522818372,1.0003630388682014,0.9937643380841104,0.9462536924386552,0.9766077160454736,0.976607716045474,0.9607708341636556,1.0367905605436434
382,19.125,0.9995216116927874,1.0053422570783206,0.9995198115740064,0.999513838473637,1.0054842841315437,0.9800716179978904,0.985735886955391,0.9949211879675552,0.9954522867824882,0.9894535786599292,0.97212397741698,0.9987849024061324,0.99178640959648,0.9820107371004574,1.018770497312774,1.0647201975781695,0.9951392228905712,0.9557537655202318,0.9715079484683672,0.929496793940005,0.999077768627604,1.0371235845907898
383,19.175,0.9999778869360508,0.9914490712847532,1.001974537271757,1.018522320709875,1.002684054957209,0.9961355412325492,1.0300964379906683,1.000095107670716,1.0078385201429876,1.0108222526039372,1.0164581916968418,1.006180890998015,0.988941547890307,0.9755900985953504,1.0709288900243472,0.980814141961322,0.9964862720592406,0.9102895565206944,0.9311857299845844,0.9559999359729536,1.0448086731944857,1.0066544993251507
384,19.225,0.9995875908361032,1.007612018806767,1.0051956830302515,1.0127768079074064,0.991566822401492,0.9859613262320724,1.012625308010935,1.0073228116344577,1.0012837926843663,0.9920492913025608,0.990070469577888,1.0171143664817484,1.0118375085492872,0.9952074108227468,1.0406803342937598,0.9718213358947968,0.9848135997436578,0.9523329401215056,0.9666244303552528,1.0198927121355823,1.000404316362291,0.9883002991235044
385,19.275,0.999906011600449,1.0063976027383068,0.9913583440986602,0.9900463401879084,1.0144621579852056,0.9942663580787988,0.9865798969203914,1.034205813117587,0.9865810562659656,0.9711606007805978,1.0187343464269445,1.0157814932488956,1.0456381198269478,0.925426174453912,1.013315811133892,0.9564460462233164,0.975833466079194,0.974540971422136,0.9732484767650772,0.9525685622521408,0.956446046223316,0.9744750278171836
386,19.325000000000003,0.9997654727722716,1.0158515408236928,1.0143799142781638,0.9925765709845872,1.0131178081786785,0.9855295772026724,1.0111686396858084,1.0096692793066784,1.015427976516678,0.997802418582927,1.0288103445774892,1.0095527905387611,0.9968232209199404,0.9823627463412948,0.9592180743070764,0.9823627463412948,0.9939350823584048,1.0157939392796116,0.9643613347591248,0.9875060067933435,0.9476457382899665,1.0166336552717834
387,19.375,0.9995558726231496,1.0036610102213377,1.00146494893355,0.9973049777131912,1.0237068594145422,0.9849244343165118,1.0002882411822704,1.0296733863527012,0.9942827023372084,1.0053230719908544,1.005972505499893,0.9738255468025108,0.9965557196188412,0.973461470441383,1.0143954613140829,1.0809131964822198,0.999045214736821,0.9555528494345776,1.028466520676573,1.0118370868845386,1.0041619635959085,0.977795043454692
388,19.425,0.9994506107281742,0.9958912237710864,1.0071185166655192,1.0478260580325642,0.9847576435496516,0.9902483055163996,0.9984101003318352,1.0193339743132248,0.9930472874586994,1.0085535560982628,1.0214754466312326,1.0046769889383718,0.9798023496624056,0.992636136396288,0.9850004738086235,0.9989991885526744,0.9671839277707414,1.0066348511403376,0.9620934860456326,0.9951813572588424,0.9620934860456326,1.0567601191477904
389,19.475,0.9996373195239516,1.0082933868702744,1.0154178551128314,0.9957998592819622,0.9881228255261932,1.0045103398894693,0.9816268738866964,1.0285748880085144,0.9924542170564448,0.9757419051111934,1.0297355283189278,1.0374489030628895,1.0030601073293923,1.014133474859551,0.9647561895667636,0.998940464000232,1.0128673906212744,0.978683116187806,1.007803053668168,0.990077874332295,0.972352694996423,1.050488179415778
390,19.525,0.9995171237568616,1.010344049277767,1.0129870420344982,1.010241318110545,0.9895312242091798,0.98953122420918,0.9735212934627344,1.0183197235330628,0.9752273623002168,0.9851395092613008,0.9921739361369089,0.9969701362793691,1.0177536702300294,0.9736770753854832,0.9850135484494792,1.0303594407054657,0.9358888318388272,0.9761962916219266,0.9761962916219268,0.8716488178095138,0.933369615602384,0.995064707107127
391,19.575000000000003,0.9995543253705096,1.0137351453300922,0.9974202426197752,1.0102016117993486,1.003917991184945,1.0026028147772788,1.018969454517121,1.025837597979376,0.9731147611855708,0.9982458713959864,0.9915654496944838,0.9947466028856752,1.026240019478474,1.0263556977763362,0.9724688906891784,0.9687093460086788,0.9448988963655156,0.977481616929844,0.9812411616103434,0.9737220722493444,0.9599370750875132,1.0106653531403742
392,19.625,0.9993003059961102,1.0002521603457546,0.998646810031938,1.0193085782902769,1.0277410269482194,0.9945927804997556,0.9918304266290494,1.0233794155734215,0.9998121754449308,0.9937987435571648,0.9833543618573602,0.9928492543117275,1.0077245858235706,1.0485622141778113,0.9625327340609636,0.9999368558508968,0.907673355435727,0.9687667543592852,0.9774943827769365,0.9575455178223056,0.9725071665382788,1.071017409742176
393,19.675,0.9989270512487972,1.0139862316500383,0.9966536392765796,0.9912798855562388,0.9747898947560916,1.0051661935984686,1.000392775208952,1.024549165240748,1.0158346167962966,0.982771183825556,0.981826514312106,1.0076474810130656,0.9959965570138524,0.9452420404275989,1.0047848461238251,0.9440015653089274,0.9700515428010268,1.032075298734596,0.9886586695810974,0.9737729681570404,0.9923800949371115,1.0396827022684876
394,19.725,0.9992178923439222,1.0119126515102632,0.9927844242235287,0.9843898412803176,1.0089995873123256,0.9842459246368556,0.994607922966122,1.008855670668864,1.0056784340016638,0.9931466155094306,0.9997258202178532,1.0197767298054254,0.9821812743287276,1.073748993539018,0.9984631445667428,0.9935263675849536,0.9219431013490194,0.9688424826760104,0.976247648148694,0.9762476481486936,0.9565005402215396,1.0165478684081917
395,19.775,0.9994604714642312,1.005747933474451,1.0028785507239262,0.9961713918232644,1.033830307454933,1.0162179628819477,1.0165043424685,1.0103471813576188,0.9903127263583666,0.9915595790198196,1.033640856343829,0.9828316103896538,0.9903127263583672,0.963949349251451,1.0879734056519563,1.010611865520948,0.9283384815720982,0.9418460520711628,1.0793776789707326,0.9799128416594364,0.9786848807049768,1.0325021490662785
396,19.825000000000003,0.9996182006972328,0.9989332892315074,1.0086633481000793,1.0028353185101095,1.0236357101143827,0.9948570861139504,0.9998434813615504,1.0115258930844977,0.979741185091942,1.006413468066904,1.0039323254645822,0.9583413301469134,0.9952483263564544,1.0531698485462693,0.9700891644382108,0.9627585158404413,0.9615367410741464,0.938323020514542,1.0311779027529604,0.9322141466830668,0.9945246597641108,1.042522954154271
397,19.875,0.9995742780100326,1.0063773088227994,1.0125222393951052,1.0006310059888013,0.9839042091752754,1.008427394334089,1.0138139899181051,1.0223191408402363,1.0186368466525395,1.0093793169949885,0.982223896666172,0.9958016068305798,1.0130823288580089,0.9712925308382152,1.001683411027146,0.9445485562719564,0.9664299900079854,1.0296430208009617,1.0369368320463046,0.9494110971021852,0.9105107704603546,0.9922560359481304
398,19.925,0.9994083923116588,1.0141955646655816,1.0069278264441257,1.0281960191546171,1.003936798949597,0.9998465815894488,1.013104527515448,1.033414572338255,0.9751512161911184,1.0221279592884869,1.009232382751954,0.9987931065080948,0.9840553047520578,1.0148055792493444,0.9313471943051194,1.038996415465062,0.9881956594120552,0.991824284844413,1.026900997357203,0.9627952813855524,0.928928110683548,1.0589661976064049
399,19.975,0.9994536222893068,1.0079193641655386,0.9963261679714012,1.0251601013388305,0.9875498471076452,0.9973734209739996,1.017441579015266,1.0217920188703655,1.003575226673143,1.0020477149126057,1.0051027384336804,0.9696644655892102,0.9968541749267776,0.99288264434938,0.9760337267482996,0.973626738519574,0.9615917973759456,1.0169525266366377,1.0169525266366382,1.0037140913786458,0.9543708326897676,1.032192691901172
