,r ($\AA$),g_full(r),O (DOL),O (DOL),C (CYC),C (CYC),C (CYC),C (CYC),C (CYC),C (CYC),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
355,17.775000000000002,0.9996168462581058,1.0948029932443974,1.0917823389561725,0.8213127199442687,0.840816188227906,0.8451502922909364,0.8457205691413346,0.8408161882279057,0.8343150321333599,1.157700609665474,1.1514258096130867,1.161622359698216,1.140444909521409,1.1843685098881205,1.140159691337209,1.099991463729123,1.2405802603574243,1.2050468282425786,1.1509742141547703,1.0984465318980432,1.106171191053444,1.188052578100697,1.1928923135307126
356,17.825,0.99936184049736,1.104567459770421,1.1014904661171503,0.8418899824572528,0.8434778121426096,0.8387143230865406,0.8427973137060288,0.8365594113706989,0.8547060363462027,1.1933325275958098,1.186702902442499,1.2050318661016517,1.1863129244923047,1.1722737182852954,1.1629615175351908,1.1737154549496511,1.2658920613593092,1.1491350265737417,1.1291634285183156,1.10919183046289,1.207513543966526,1.1691066246291673,1.1862094609544978
357,17.875,0.9996243397660136,1.0946812319027843,1.0908200509304131,0.8349310428017549,0.8438408837285869,0.8539913354173825,0.8329009524639955,0.8563597741447688,0.8459837568628884,1.1463347547743938,1.1668881181042448,1.2196288240072624,1.195585266904417,1.14362015961762,1.217572312524858,1.1641030139823616,1.2527092801384982,1.2053507585722876,1.20840614706043,1.101467549975436,1.171741485202718,1.1992399815960024,1.1574622206356835
358,17.925,0.9993732250254074,1.0924948619145969,1.1111860870057086,0.8229895871291492,0.8348779621953376,0.8474392641520647,0.8500188172324639,0.8558508502838019,0.841382922137214,1.166943226326398,1.1769698369954285,1.188153364280116,1.1719565316609133,1.1877677254082304,1.2320577655429923,1.1302724754179856,1.2107891974571705,1.166732877850824,1.1621753275467197,1.1363492091567928,1.1682520612855252,1.222942664934783,1.2031932802836618
359,17.975,0.9996012194720124,1.087362035343005,1.0965836838240166,0.8311320144802812,0.8297936376453691,0.8600186478337954,0.8446273142323089,0.8495346959603196,0.8326934541210116,1.1577757500485544,1.166979664590179,1.1451203675538202,1.2187516838868189,1.1577757500485542,1.1239932000832733,1.2176593000902125,1.1844229420232335,1.1889551726687313,1.19046591621723,1.1315469178257689,1.2176593000902127,1.145143609762259,1.191421692747913
360,18.025,0.9995576378479064,1.0857082289868962,1.0985326827937227,0.8537012247783895,0.8431644420898163,0.8531466572684645,0.8399479505322519,0.8310748703734533,0.8472682416632602,1.1811084976494215,1.175006548678678,1.1414458293395922,1.1540310990917495,1.1300046750194503,1.15682782570334,1.2079085348902412,1.165842068501028,1.1267803497110458,1.179363432697561,1.176358685098332,1.1162637331137424,1.2589892440771415,1.1736912050867696
361,18.075,0.9998399591963256,1.093888440246252,1.0934609452523436,0.8241669930586303,0.8299026305906235,0.8435799200899905,0.8663018687744225,0.8458962352471415,0.8343146594613867,1.1810305544019786,1.1723074642442248,1.1897536445597323,1.152206430402444,1.136277309244807,1.192270583617108,1.1549187482907572,1.2012350240954326,1.1997409506823786,1.1250372800296775,1.1414720875732711,1.204223170921541,1.1967528038562707,1.1561384000565158
362,18.125,0.9994959830714868,1.08141357053674,1.0782250231200097,0.8270852639985407,0.8417841267804775,0.8477075490955863,0.850669260253141,0.8395902666637705,0.8565926825682496,1.1364288221701069,1.1918735738657604,1.202057303769044,1.1726376396040028,1.1552875812502608,1.142612209238206,1.166385675230159,1.227305181834536,1.1619281503566672,1.0980369605032954,1.133697159491224,1.2228476569610456,1.1842157747241224,1.2013029534058366
363,18.175,0.9993884552094024,1.085548574935789,1.1035177334303437,0.8528679539274505,0.8454498136272368,0.8526497733303854,0.8668315121396157,0.857886107659947,0.8370498606402311,1.1624435639469686,1.1470643493223076,1.121182256417389,1.1676950030870974,1.178948086958801,1.1791867887378975,1.1732760780174067,1.1437225244149525,1.1983965985794922,1.0772270288094326,1.171798400337284,1.1112136154522545,1.15849930121618,1.1996782577918434
364,18.225,0.9995036628618528,1.104409111627388,1.076166401304027,0.8332227453834423,0.8560061798275204,0.8451569253303405,0.8441804924255942,0.853619343838141,0.8415766713462707,1.1680115443315435,1.1706228764332114,1.1396599386562971,1.1542087889370156,1.1922596281327418,1.2697178426809037,1.1242293398737169,1.206525866714146,1.1477426332566965,1.1653776032939311,1.1668471841303678,1.1389251482380796,1.1888908966769112,1.1401547975093829
365,18.275,0.9993705826532931,1.0781616230819466,1.089383035023002,0.8625501299665966,0.8520838599382303,0.8461493769324564,0.8510048630280896,0.848846869207808,0.8524075590112731,1.151240733260521,1.139739456196043,1.1538377958234682,1.172388242701658,1.202439966644328,1.1750864895203044,1.1210091261966089,1.1327015290774074,1.1370861801577077,1.1517016837587066,1.085931917554212,1.1210091261966089,1.1750864895203048,1.1432753985193538
366,18.325,0.999634699201932,1.0970327609254542,1.0931509313657533,0.8597812062626867,0.8609616347785246,0.8455087523893798,0.8561326090319166,0.8438990771405107,0.859244647846397,1.140539112221486,1.1586194799014773,1.184448576587179,1.1342663315978152,1.1449669573676056,1.1221680274359414,1.0800140471307051,1.1875793761854454,1.075653290547405,1.129435955074775,1.0901891458250723,1.1294359550747752,1.133796711658075,1.1747344265217106
367,18.375,0.99916953038641,1.0967238568272282,1.0943798405378058,0.8592709041404578,0.8471038586713223,0.8466769447952119,0.8579901625121275,0.8344031708570487,0.834616627795104,1.1970944222121094,1.123698075050116,1.1614971938385423,1.1449830157270935,1.1449830157270935,1.17678809949729,1.118960674460569,1.1522114438566835,1.0741444200571093,1.1652226144899462,1.1652226144899462,1.211484554519324,1.10305813257547,1.153258828340767
368,18.425,0.9993658035975368,1.0793287145124184,1.069729196055412,0.8501553208523158,0.8500491708559554,0.8559935706521509,0.8486692209032675,0.8485630709069067,0.865440920328247,1.1384121682770856,1.1559318169071915,1.1493619486709017,1.160676721744512,1.1763714069756483,1.1488421106118014,1.2178589082455518,1.232237407752583,1.1732855597737548,1.1488421106118016,1.1315879112033638,1.08845241268227,1.204918258689224,1.1290936816970427
369,18.475,0.99936222335413,1.0833149381919274,1.0616281802224576,0.8531613853129273,0.8534781139549195,0.8352134289333707,0.8524223518149461,0.8622409397167029,0.8608684489347374,1.1798141914208593,1.1529507298315842,1.21829428504874,1.1340737027688506,1.1718277568943185,1.1883946582675573,1.145492324034071,1.2227165256543462,1.098299756377237,1.1454923240340713,1.088289211722757,1.182674347036426,1.205555591960951,1.1672937142874134
370,18.525,0.9998627709454522,1.0892773495982346,1.091651389528239,0.8665183529343163,0.8467770235170052,0.8636831620073622,0.8485621437302725,0.8445718750182625,0.8581177872248222,1.1951177891150178,1.1626221392599263,1.1546787581842377,1.1449300632277102,1.1568451348412436,1.1691869170084304,1.2189698149345796,1.230348763031985,1.1137145450335768,1.1080250709848745,1.090956648838766,1.2004790242762953,1.2118579723737013,1.104962624494373
371,18.575,0.9996547606978088,1.0923938838662623,1.0846354045774391,0.8680217719605028,0.8647840538843654,0.8872391953801554,0.8419111423142359,0.8622774334383243,0.8630085310684196,1.1416475127855668,1.1308738652915225,1.150625552363937,1.190128926508766,1.1254870415445002,1.113385732440079,1.160071538247605,1.089335468842263,1.1204593393806133,1.093579633006584,1.1798776376811009,1.2237340007124122,1.1006532399471176,1.1390383845489145
372,18.625,0.999754905435558,1.074189551735646,1.0698949408341536,0.8683538712141576,0.8660684560727873,0.853083142769549,0.8570306780137336,0.8521482002117162,0.8639908059442699,1.1437416011720174,1.1405268371462371,1.1405268371462374,1.140169641143373,1.1387408571319149,1.179179774304692,1.1341514297011708,1.1974725392998726,1.1017873070173905,1.165108416616092,1.1074158500928308,1.084901677791071,1.1285228866257313,1.124875820449299
373,18.675,1.000097540730039,1.073384325980832,1.0847976277929647,0.8566840436500762,0.8532742531012337,0.8497611355660625,0.8562707357047622,0.8594738722809476,0.8804492505056452,1.106004908254141,1.148994498327624,1.1351383494609644,1.1440204961703615,1.1543237863532627,1.1490806282351091,1.1630767382014322,1.1196887973058316,1.1490806282351091,1.1434821842485805,1.0874977443832887,1.1658759601946964,1.1168895753125667,1.1136761827182575
374,18.725,0.9998656482298754,1.0778170614570608,1.0776842844861394,0.8696897536176718,0.8364931345656145,0.8554039020751454,0.8483123642590715,0.8455374146788686,0.8659898208440675,1.126963946563078,1.1304978567122246,1.1449868883237289,1.1767920796660547,1.1548818367413414,1.134599334248962,1.208383094635704,1.1471286520504846,1.1095406986459175,1.1262464557146137,1.1986380696789645,1.1081485522235264,1.147128652050485,1.152739854467266
375,18.775,0.9996328466457284,1.0731405712314106,1.0613202424977684,0.8692551537092175,0.8622013367497984,0.8559653536407473,0.8564764997972274,0.8534096228583493,0.8434933874226448,1.151550953009774,1.1462782838110115,1.142060148452001,1.134326900293816,1.1171028475778575,1.132718469891769,1.1922623503384024,1.1354879527032398,1.0925609691254343,1.1230252800516194,1.088406744908228,1.1493353667605963,1.2365740753219443,1.1349510121581594
376,18.825,0.9998608031236756,1.069680822437789,1.087809892563231,0.879795079839241,0.8658639742060955,0.8674909646450029,0.8591526386456019,0.8531531114021302,0.8455265937197517,1.1436937112369825,1.1443930042429358,1.1964903331864731,1.1006871913708405,1.144393004242935,1.20797569104183,1.148747692507282,1.2382783879664825,1.1005388564907894,1.148747692507282,1.106048437749817,1.1707860175433928,1.148747692507282,1.1530485391023406
377,18.875,0.999882676689736,1.077088648309562,1.0890454103745082,0.8745331970387087,0.869779199784392,0.8516735506668892,0.8779722588822559,0.8866710623688782,0.8581470788429794,1.1195570165720194,1.1807692051140124,1.1505109073688229,1.1491197212655957,1.1932898800430565,1.1796625798046274,1.101566450828014,1.1248582787684076,1.0892354830948645,1.148150106708801,1.0782746228876203,1.119377848664785,1.1618511819678556,1.1414114145915928
378,18.925,1.0000029620576665,1.1005865429986792,1.081608671819063,0.8545241447588653,0.8565364469954343,0.8533167634169241,0.8632776594879388,0.8565364469954341,0.8706225626514146,1.0911616002305506,1.161045761056985,1.1534346148283632,1.168656907285606,1.157240187942674,1.133914016649723,1.155720055431448,1.125736752106575,1.155720055431448,1.1175594875634285,1.1516314231598743,1.1407284037690115,1.1843404813324632,1.1404363586067567
379,18.975,0.9998875171556006,1.0743643923325463,1.083997338201938,0.8608359001315972,0.8715450550338273,0.8478247773531866,0.8596348734135898,0.8539299965030567,0.8496263174301977,1.1583764115172677,1.143922516899405,1.136695569590474,1.158032271169224,1.1549350080368248,1.1089662003344152,1.188952760016237,1.1808185336079169,1.1225232443482835,1.153704445580181,1.084563521109453,1.106254791531642,1.1374359927635385,1.1572597112042255
380,19.025,0.99982669657947,1.090976396898191,1.077535341312733,0.8585074108183232,0.8658748639553469,0.8691603498137496,0.8732423170923708,0.875631761353027,0.8687621091036399,1.112242650026927,1.1721510722352098,1.1512687079226087,1.1488723710342774,1.1772860798530629,1.1921516675629271,1.1152821595865845,1.144951092489734,1.074824523809562,1.139556741052798,1.080218875246498,1.1098878081496482,1.1382081531935633,1.1802483155400945
381,19.075,1.0004032300117571,1.0720857316337555,1.0834732038995871,0.8799608152814683,0.8676799890468141,0.8699578842354999,0.8723348183454331,0.8623318872994642,0.8649068992518919,1.139792472524949,1.1244681040565825,1.1428573462186218,1.133662725137602,1.1118680677603705,1.181885468472738,1.1563964515590246,1.1724947780308443,1.1201752169974313,1.092003145671747,1.079929400817882,1.0490742750802289,1.2033499037684978,1.139736873909191
382,19.125,1.0002626705789954,1.0887615581057135,1.0709422200025114,0.8588140764618931,0.8782228607985898,0.8596022504451092,0.8846267744122213,0.8650209465797202,0.8671884250335642,1.1368894363365416,1.1321467509644585,1.1429871746720772,1.134179330409637,1.1521337821753803,1.1623685382705475,1.12900549182191,1.0969769672312166,1.123667404390128,1.125001926248073,1.119663838816291,1.125001926248073,1.159699494554656,1.162096186870966
383,19.175,0.999847570892882,1.0942333276639908,1.0811283578175177,0.8683563285576408,0.8651220442639157,0.8643379753442245,0.8567913119922002,0.8703165008568673,0.8646320011891088,1.121532182725823,1.165679032466533,1.1205211861668751,1.1316421483152983,1.141752113904774,1.0979014146712291,1.1111771270614497,1.1350734093638462,1.1111771270614497,1.214727683705169,1.1403836943199344,1.1297631244077584,1.1111771270614497,1.1538084198084144
384,19.225,1.0005742121839307,1.0920759002259328,1.0740635756893344,0.8829552949295031,0.8711578577953967,0.8714503562367376,0.8621879055942574,0.8695003666277944,0.8725228505216566,1.130121727835084,1.1385029331735226,1.1351504510381474,1.1069896011009932,1.1291159831944713,1.1727592051749958,1.205776074690058,1.0803119705328228,1.1040841165836668,1.086915344435835,1.102763441803065,1.1238942382927042,1.148987059124151,1.134028395792837
385,19.275,1.0000428257898726,1.0680599150839378,1.084036642856942,0.8643162333656793,0.8654801650007813,0.8734336978406401,0.8835211053448513,0.8875948660677065,0.8630553074276531,1.1219316097147338,1.1499465488395966,1.1312699227563543,1.1452773923187858,1.152948149460117,1.133836948202861,1.111501805538378,1.1009911501668566,1.1167571332241388,1.1285816205170995,1.1101879736169376,1.1798210654532666,1.1246401247527795,1.13213432928426
386,19.325000000000003,1.0000920572270358,1.0766891576100284,1.0704561533399697,0.8754813654951921,0.873165532499283,0.8641916796401348,0.8692093177979379,0.8633232422666689,0.8726830672918021,1.1065116857329282,1.1622520045344673,1.1191196149856568,1.1108249246878086,1.1012030839423053,1.0861519913654825,1.052168896569451,1.0874590334730228,1.1018364966559586,1.1593463493877048,1.13843367566707,1.134512549344451,1.113599875623816,1.137286679531882
387,19.375,1.0007933809448837,1.0739916285275657,1.081866740353374,0.8750004025125033,0.8669367674262667,0.8816241027619126,0.8671287587378436,0.8735604676756752,0.8660728065241702,1.1166517436852272,1.1770559024479812,1.143388010678578,1.136456385902524,1.1625324981552978,1.1832773607606883,1.1494694361675255,1.1026584636539165,1.0584481007243958,1.0610487103084854,1.0714511486448426,1.1052590732380054,1.1663733984641074,1.1336136787543256
388,19.425,1.000279912816831,1.053725936209286,1.0698887015793952,0.859518953541329,0.8769958389300033,0.885782032677315,0.8597099577532276,0.8712657125730607,0.8597099577532276,1.120433645520435,1.1490027331992962,1.1292999141104263,1.132583717291904,1.1824975256503765,1.1267425279963654,1.1564957750043066,1.1345042446071332,1.1448532000881555,1.150027677828667,1.1370914834773889,1.1319170057368773,1.150027677828667,1.1469520316206594
389,19.475,1.00040236781458,1.0685141351816,1.0749583617292209,0.8706931995528928,0.874778730716225,0.8739236195425045,0.8763939407110314,0.8773440642373872,0.8911208553695532,1.0865919610395829,1.1633655962904257,1.1388633722741992,1.133309534830521,1.1081539181738624,1.1415561419438618,1.1647218810137492,1.1505650404710406,1.0553281131837289,1.1415561419438625,1.104233562331267,1.1055205478351495,1.1544259969826882,1.1163679970821596
390,19.525,1.0002032879186191,1.061216812016396,1.0681165530841663,0.879662278328636,0.8752195395491986,0.8823090163248968,0.8829707008239618,0.8846721752501293,0.8803239628277011,1.1687907736388348,1.1372633250729378,1.136613274587043,1.1405135775024118,1.116461709524304,1.101146126106632,1.121632565662104,1.0985853211621983,1.1267541755509718,1.130595382967624,1.1075481384677168,1.1754094694952186,1.128034578023189,1.1218677416263891
391,19.575000000000003,0.9999921759596248,1.0717792097788643,1.0497883876998553,0.877901493581652,0.8917259734484435,0.8824156094565224,0.8687792177511836,0.8716005401729778,0.8810989923263515,1.114322525199967,1.1130290573819754,1.1466592206497628,1.0958906087935838,1.1524798258307267,1.075146128712608,1.1197315724388417,1.0980757854861,1.1528521877783295,1.1235531819010909,1.0929803062031014,1.1018973949483484,1.1210054422595912,1.1268678431693675
392,19.625,1.000721421763162,1.0722478942209666,1.0689841894530314,0.8909305570383116,0.8757729483174326,0.8828839252482151,0.8855037588542932,0.8695976262459634,0.8781120854657164,1.1244160298349224,1.1063996356515875,1.1237725871855178,1.0996434878328372,1.1038258650539687,1.115300592301688,1.2319001996786827,1.1076962700814486,1.0608029497233096,1.0417921441727132,1.1153005923016877,1.16092652562312,1.1038941089713292,1.119426066431375
393,19.675,1.0004315673843125,1.0832211086408472,1.072998637869839,0.8774713852528875,0.8797055580988526,0.8693725086862633,0.8590394592736733,0.8634147144303556,0.8818466404095693,1.122869493464727,1.1148672878385528,1.1251101110400554,1.160319815795221,1.1257502874901495,1.1462068349636052,1.122248716300999,1.122248716300999,1.0932467831831083,1.1096391801627867,1.1134220410042508,1.061722942837575,1.100812504866036,1.1596012503920547
394,19.725,1.000498524548549,1.0755826588097557,1.072232306774304,0.850336799693834,0.8758070774321857,0.8719170713776009,0.8746030279390996,0.8873844764041634,0.8794192259114427,1.1184579605997005,1.125464246229881,1.1009422465242498,1.1162286878991885,1.0932990258367803,1.1755312019452735,1.1341304232214808,1.1516943899527865,1.16047637331844,1.0199646394679909,1.0889659373409788,1.1516943899527867,1.114057318385702,1.1583768904146985
395,19.775,1.0003062349820853,1.078364961378664,1.0608644480950846,0.874701269877141,0.8793088408309814,0.8778344181257526,0.8879710742242022,0.8899984054438927,0.8814283234697483,1.097599957768424,1.1305533052302932,1.1628729344717426,1.109323744846204,1.1223149683648257,1.1683459554662834,1.0684873267939514,1.1333954354309672,1.1221613397053296,1.1021896139708631,1.134643668289371,1.110927243979693,1.1546153940238382,1.0810715519378626
396,19.825000000000003,1.0003425773093924,1.0547501203174214,1.0559346339007978,0.8809304367206893,0.8931248318168442,0.875429205850244,0.9019268012095571,0.8915661497368841,0.8830392418876937,1.122650994738025,1.143773605422509,1.1299020401968778,1.100267332669393,1.1333699315032857,1.164943983204878,1.074282031420276,1.1102984232251183,1.0904273105052056,1.092911199595194,1.121475924130069,1.167427872294867,1.128927591400036,1.1166095291782536
397,19.875,1.000506865755152,1.0617658448716003,1.0572283839960812,0.8978506475002245,0.910074990800878,0.905787348001395,0.8788755474514498,0.8833456431360167,0.8815211142851731,1.123910473861635,1.1107359720748118,1.1000708991997636,1.133948189508739,1.1480637271374785,1.1084261568264724,1.1257260076576547,0.9959771264237868,1.0404624571325414,1.122018896765259,1.0713550479025105,1.1158403786112654,1.102247638672479,1.1089179164346468
398,19.925,1.0007594165571028,1.0864636562918184,1.066411277961985,0.8899916932285107,0.890627077405217,0.8925332299353337,0.8854532348234696,0.8936224599525427,0.8776470863667998,1.137003226830005,1.1301368883753626,1.1073531289576877,1.1282642506150065,1.117964742933043,1.1274603404653574,1.0881160319649306,1.1397554368717406,1.1545095525594005,1.1016406380119532,1.068443877714717,1.1250013211840804,1.0598373102302483,1.135238870844906
399,19.975,1.000474904910769,1.069363444883757,1.067088203511664,0.8988180965679344,0.8795809327245898,0.8940313844379009,0.8912316094184467,0.891412240064863,0.8943926457307332,1.134113134455963,1.1083378359455995,1.1266600360915198,1.1052323782937494,1.0996425545204174,1.0741119284311098,1.1389501200106635,1.1780977073794514,1.044751237904518,1.0508680484308917,1.1157062400104465,1.0863455494838554,1.153630465273959,1.1328582760578676
